AverageFactor	Abramis brama	Alburnoides bipunctatus	Alburnus alburnus 	Anguilla anguilla	Aspius aspius	Ballerus sapa 	Barbatula barbatula	Barbus barbus	Blicca bjoerkna	Carassius carassius	Carassius gibelio	Chalcalburnus chalcoides mento	Chondrostoma nasus	Cottus gobio	Cyprinus carpio	Esox  lucius	Eudontomyzon vladykovi	Gasterosteus aculeatus	Gobio gobio	Gymnocephalus baloni	Gymnocephalus cernua	Gymnocephalus schraetser	Hucho hucho	Ictalurus spp   ? 10  	Lampetra planeri	Lepomis gibbosus  ? 20  	Leucaspius delineatus  ? 10  	Leuciscus idus	Leuciscus leuciscus	Lota lota	Misgurnus fossilis	Neogobius melanostomus	Oncorhynchus mykiss	Perca fluviatilis	Phoxinus phoxinus	Ponticola kessleri	Proterorhinus semilunaris	Pseudorasbora parva 	Rhodeus amarus	Romanogobio uranoscopus	Romanogobio vladykovi	Rutilus rutilus	Rutilus virgo	Salmo trutta  lacustris	Salmo trutta fario	Salvelinus fontinalis	Sander lucioperca	Scardinius erythrophthalmus	Silurus glanis	Squalius cephalus	Telestes souffia	Thymallus thymallus	Tinca tinca	Vimba vimba	Zingel streber	Zingel zingel
Iller.105827	0	0	0	0	0	0	13	0,166666667	0	0	0	0	0,166666667	0,166666667	0	0,333333334	0	0,166666667	0,333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0,333333334	0,833333333	0	0	0	0	0	0	0	0	0	0	1,333333333	0	0	0	0	2,166666667	0	1	0	0	0	0
Iller.105827	0	0	0	0,166666667	0	0	8,333333333	0,5	0	0	0	0	0	0	0	0,333333334	0	0,833333333	0,666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0,666666667	0,166666667	0	0	0	0	0	0	0	0	0	0	0,833333333	0	0	0	0	1,166666667	0	1	0	0	0	0
Ilm.3365	0	0	0	0,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0
Ilm.3365	0	0	0	0	0	0	0	0	0	1,5	1,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,5	0	0	8	0	0	0	0	0	0	0	0	0	0	0
Ilm.103408	0	0	71	1	0	0	0	0	0	0	0	0	23	23	1	0	0	0	40	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	10	1	0	0	3	0	0	2	0	0	0	0	1	0	0	0	0	0	0
Ilm.103408	0	0	103,8181818	0,181818182	0	0	0	0,181818182	0	0	0	0	0,363636364	0,363636364	0,181818182	0,181818182	0	0	10	0	0	0	0	0	0	0	0	0,545454545	0	0	0	0	0	0,363636364	0	0	0	0	3,636363636	0	0	3,818181819	0	0	0,181818182	0	0	0,545454546	0	5,454545454	0	0	0	0	0	0
Ilm.103408	0	0	15,42857143	0	0,285714286	0	0	0,285714286	0	0	0	0	0,571428572	0,571428572	0,285714286	0	0	1,142857143	1,714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0,571428571	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Ilm.103408	0	0	51,42857143	0,285714286	0	0	0	0	0	0	0	0	0	0	0,285714286	0,857142857	0	21,71428572	6,857142858	0	0	0	0	0	0	0	0	0,285714286	5,714285714	0,571428571	0	0	0	0	0	0	0	1,428571429	2,857142857	0	0	0,285714286	0	0	0	0	0	0	0	2,857142857	0	0	0	0	0	0
Ilz.11899	0	0	0,1	0	0	0	0	1,1	0	0	0	0	2,9	2,9	0	0,2	0	0	0	0	0	0	0	0	0	0	0	0	15,3	0	0	0	0	1,2	0	0	0	0	0	0	0	0	0	0	7,6	0	0	0	0	1,7	0	4,3	0	0	0	0
Ilz.11899	0	0,166666667	0	0	0	0	0,166666667	0,166666667	0	0	0	0	0,333333334	0,333333334	0	0	0	0	0,5	0	0	0	0,166666667	0	0	0	0	0	16	0	0	0	0	0,333333334	2,166666666	0	0	0	0	0	0	1,166666667	0	0	33,83333333	0	0	0	0	4,666666667	0	4	0	0	0	0
Ilz.11899	0	0	0,533333333	0	0	0	0,4	0	0	0	0	0	0,533333334	0,533333334	0	0	0	0	0,133333333	0	0	0	0	0	0	0	0	0	6,666666667	0	0	0	0	9,466666667	1,733333334	0	0	0	0	0	0	12,13333333	0	0	64,53333333	0	0	0	0	3,6	0	11	0	0	0	0
Ilz.11899	0	0	0	0	0	0	2,4	1,466666667	0	0	0	0	0	0	0	0	0	0	1,333333333	0	0	0	0,133333333	0	0	0	0	0	9,6	0	0	0	0	0,266666667	0,8	0	0	0	0	0	0	1,333333333	0	0	32,53333333	0	0	0	0	16,13333333	0	0,666666667	0	0	0	0
Ilz.11906	0,804597701	0	156,8965517	0,91954023	0,229885057	0	0,344827586	0,459770115	0	0	0	0	0,804597701	0,804597701	0	1,034482758	0	0	0,804597701	0	0	0	0	0	0	0	0	0,229885058	15,05747126	0	0	0	0	28,04597701	0	0	0	0	0	0	0	68,73563218	0	0	4,137931035	0	1,954022989	0	0	14,94252874	0	4	0,114942529	0	0	0
Ilz.11906	0,695652173	0	22,7826087	0	0,173913043	0	0	0	0	0	0	0	23,30434783	23,30434783	0	0,695652173	0	0	2,260869565	0	0	0	0,173913043	0	0	0	0	4,52173913	77,39130435	0	0	0	0	65,91304348	0	0	0	0	0	0	0	387,652174	0	0	17,04347826	0	2,086956521	0,347826086	0	10,95652174	0	4	0,173913043	0	0	0
Ilz.11906	0,62992126	0,157480315	15,59055118	1,88976378	0	0	1,25984252	0,472440945	0	0	0	0	7,874015748	7,874015748	0,157480315	0,472440945	0	0	0,31496063	0	0,62992126	0	0	0	0	0	0	0,31496063	20,94488189	0,31496063	0	0	0	3,464566929	0	0	0	0,472440945	0	0	0	69,60629921	0	0	10,07874016	0	0	0,31496063	0	39,21259843	0	2,677165354	0	0	0	0
Inn.11939	0	0	0	0	0	0	0	0,066666667	0	0	0	0	0,066666667	0,066666667	0	1,866666667	0	0	0,133333334	0	0	0	0,066666667	0	0,066666667	0	0	0	0	0,133333334	0	0	0,066666667	0,066666667	0	0	0	0	0	0	0	0	0	0	2,6	0	0	0	0	0,266666667	0	1	0	0	0	0
Inn.11939	0,066666667	0	0,2	0	0	0	0	0	0	0	0	0	0	0	0	1,2	0	0	0,466666667	0	0	0	0	0	0,333333333	0	0	0	0,066666667	1,466666667	0	0	0,866666666	0,666666666	0	0	0	0	0	0	0	0,2	0	0	0,266666667	0,066666667	0	0	0	0	0	7	0,066666667	0	0	0
Inn.12133	0	0	0,4	0,533333334	0	0	0	0,066666667	0	0	0	0	0,4	0,4	0	0,466666667	0	0	0	0	0	0	0,266666667	0	0	0	0	0	1,133333333	0,466666668	0	0	1,266666666	0,266666667	0	0	0	0,066666667	0	0	0	0,733333334	0	0	1,133333334	0	0	0,066666667	0	0,200000001	0	0	0	0	0	0
Inn.12133	0	0	0	0,266666667	0	0	0	0	0	0	0	0	0,333333334	0,333333334	0	0,4	0	0	0	0	0	0	0,266666667	0	0	0	0	0	0,2	0,733333333	0	0	0,800000001	0,066666667	0,133333333	0	0	0	0	0	0	0	0	0	0,266666667	0	0	0	0	1,666666667	0	2	0	0	0	0
Inn.12133	0	0	0,057142857	2,685714286	0	0	0,057142857	0,342857142	0	0	0	0	0	0	0	0,057142857	0,114285714	0	0	0	0	0	0,342857143	0	0	0	0	0	0,057142857	6,971428572	0	0	0,285714286	0,685714285	0	0	0	0,057142857	0	0	0	0	0	0	0,228571428	0	0	0,057142857	0	0,457142857	0	0	0	0	0	0
Inn.12169	0	7,2	0,133333333	0,133333333	0	0	1,2	0,133333333	0	0	0	0	0,133333333	0,133333333	0	0	0	0	0	0	0	0	0,133333333	0	0	0	0	0	1,333333333	0,266666667	0	0	0,133333333	0	0	0	0	0	0	0	0	0,133333333	0	0	20,66666667	0	0	0	0	0,4	0	2,133333333	0	0	0	0
Inn.12169	0	0	0,166666667	0	0	0	0,666666667	0,5	0	0	0	0	0,5	0,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,166666667	0	0	1	0	0	0	0	2,666666667	0	0	0	0	0	0
Inn.12169	0	0,526315789	0	0	0	0	0,52631579	0,421052632	0	0	0	0	0,105263158	0,105263158	0	0	0	0	0	0	0	0	0,105263158	0	0	0	0	0	0,210526316	0,421052632	0	0	0,315789474	0	0	0	0	0	0	0	0	0	0	0	3,894736843	0	0	0	0	0	0	1	0	0	0	0
Inn.12169	0	0,72	0	0,08	0	0	0	0	0	0	0	0	0	0	0	0,08	0	0	0	0	0	0	0,32	0	0	0	0	0	0	0,96	0	0	0,16	0	0	0	0	0	0	0	0	0	0	0	0,08	0	0	0	0	0,08	0	2,64	0	0	0	0
Inn.12302	0	0	0	1	0	0	0,4	0,066666667	0	0	0	0	0	0	0,066666667	1,066666667	0	0	0	0	0	0	0	0	0	0	0	0,066666667	0,333333334	0,6	0	0	0,066666667	0,066666667	0	0	0	0	0	0	0	0,4	0	0	0	0,066666667	0,066666667	0,066666667	0	0	0	0	0	0	0	0
Inn.12302	0	0,133333333	15,26666667	0,266666667	0	0	0	0,133333333	0	0	0	0	0,066666667	0,066666667	0,066666667	0,666666667	0	0,2	0	0	0	0	0,133333333	0	0	0	0	0	0,266666667	0,133333334	0	0	2,133333333	0	0	0	0	0	0	0	0	0,4	0	0	1,133333333	0,066666667	0	0,066666667	0	0,8	0	0	0	0	0	0
Inn.12302	0	0	24,13333333	0,866666667	0	0,066666667	1,2	0	0	0	0	0	0	0	0	0,4	0,333333333	0,066666667	0,466666667	0	0	0	0,133333333	0	0	0	0	0	8,333333333	1	0	0	0,133333334	0,400000001	0,2	0	0	0	0	0	0	0,533333333	0	0	0,2	0	0	0	0	1,133333333	0	0	0	0	0	0
Inn.12302	0	0,066666667	0,133333334	0,266666667	0	0	0,4	2,266666667	0	0	0	0	0,533333334	0,533333334	0	0,266666667	0	0,133333333	0	0	0	0	0	0	0	0	0	0	0,266666667	1	0	0	0,733333334	0,066666667	1,066666667	0	0	0	0,333333333	0	0	1,266666667	0	0	0,266666667	0	0	0	0	3,200000001	0	0	0	0	0	0
Inn.12302	0	17,73333333	78,93333333	0,866666667	0	0	5,2	2,8	0	0	0	0	1,333333333	1,333333333	0	0,133333333	0	0,866666667	2,266666667	0	0	0	0,066666667	0	0	0	0	0	5,2	1,933333333	0	0	0,2	0,266666667	0,066666667	0	0	0,6	0	0	0	0,533333333	0	0	0,2	0	0	0,066666667	0	62,73333333	0	0,333333333	0	0	0	0
Inn.12861	1,533333334	0,933333333	10,66666667	1,8	0,066666667	0	0,133333333	0,6	0	0	0	0	0,599999999	0,599999999	0	0,400000001	0	0	0,066666667	0	0,733333333	0	0,066666667	0	0,2	0	0	0,333333333	0,666666667	0,066666667	0	0	0,2	2,133333333	0,4	0	0	0	0	0	0,066666667	2,333333334	0	0	0,533333334	0	0,733333334	0	0	9,6	0	0	0	0	0	0
Inn.12861	0,266666667	0	10,86666667	0,466666667	0,266666667	0	0,066666667	0	0	0	0	0	0,066666667	0,066666667	0,066666667	0,066666667	0	0	0	0	0,133333333	0	0	0	0	0	0	0,4	2,333333333	0,2	0	0	0	0,6	0	0	0	0	0	0	0	0,733333334	0	0	0,066666667	0	0	0	0	8,533333333	0	0	0	0	0	0
Inn.12861	8,4	0,2	23,8	0,733333334	0,266666667	0	0	0,066666667	0	0	0	0	8,533333333	8,533333333	0,133333333	0,066666667	0	0,133333333	0,333333333	0	0,2	0	0	0	0	0	0	0,2	0,6	0	0	0	0,133333333	0,266666667	0	0	0	0	0	0	0	3,866666667	0	0	0,4	0	0	0	0,066666667	17,8	0	0	0	0	0	0
Inn.12861	2,32172471	1,35986733	9,286898839	0,199004975	0	0	0,331674959	3,814262023	0	0	0	0	3,316749585	3,316749585	0,033167496	0,132669983	0	0	0,033167496	0	0,066334992	0	0	0	0	0	0	0,033167496	0,56384743	0,265339967	0	0	0,066334992	0,497512438	0,165837479	0	0	0,199004975	0,033167496	0	0	2,255389718	0	0	0,066334992	0	0,033167496	0,464344942	0,066334992	8,325041459	0	0	0	0	0	0
Inn.13242	0,266666667	0,133333333	2,266666666	1,066666667	0	0	0,2	0,266666667	0,066666667	0	0	0	1,066666667	1,066666667	0,133333334	0,2	0	0	0	0	0	0	0	0	0,133333334	0	0	0,266666667	0,066666667	0	0	0	0,266666667	0,266666667	0	0	0	0	0	0	0	0,2	0	0	0	0,066666667	0	0	0	1,600000001	0	0	0	0	0	0
Inn.13242	0,066666667	0,133333333	33,86666666	2,4	0,066666667	0,066666667	0	0,466666667	0	0	0	0	1,666666666	1,666666666	0	0,133333334	0	0,133333333	0,066666667	0	0	0	0	0	0	0	0	0,266666666	0,200000001	0,933333333	0	0	0	0,266666666	0	0	0	0	0	0	0	6,8	0	0	0,266666667	0	0	0	0	2,733333333	0	0	0	0	0	0
Inn.13242	0,2	0,133333334	0,2	2,133333333	0	0	0	2,533333333	0	0	0	0	0,4	0,4	0	0,066666667	0,133333334	0,333333333	0	0	0,2	0	0	0	0	0	0	0,2	0	0,4	0	0	0,066666667	0	0,066666667	0	0	0,133333334	0	0	0,933333334	0,2	0	0	1,466666666	0	0	0	0,133333333	6,466666667	0	0	0	0	0	0
Inn.13242	0,677419355	0,096774194	183,0967742	0,774193548	0	0	0	4,935483871	0	0	0	0	2,806451613	2,806451613	0,193548387	0,483870968	0	0	0	0	0	0	0	0	0	0	0	0	0	0,774193548	0	0	0,096774194	0,387096774	0,096774194	0	0	0	0	0	0	0,677419355	0	0	0	0	0	0,483870968	0	27,77419355	0	0	0	0	0	0
Isar.10754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,153846154	12,15384615	0	0	0	0	0	0	0	0	0	0	0
Isar.10754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10,15384615	0	0	0	0	0	0	0	0	0	0	0
Isar.10754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,166666667	15,83333333	0,833333334	0	0	0	0	0	0	0	0	0	0
Isar.10791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,75	0	0,25	0	0	0	0	0	0	0	0	0	1,5	0	0	0	0	0	0	3	0	0	0	0
Isar.10791	0	0	0	0	0	0	0,75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,25	0	0	0	0	0	0	0	0	0	0	0	2,5	0	0	0	0	0	0	2	0	0	0	0
Isar.10791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	2	0	0	0	0
Isar.10791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,4	0	0	0	0	0	0	0	0	0	0	0	1,2	0	0	0	0	1,2	0	3	0	0	0	0
Isar.10798	0	0	0	0	0	0	0	2,666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,444444444	0	0	0	0	0	0	0	0	0	7,111111111	0	11,55555556	0	0	0	0	0	0	0	0	0	5,777777778	0	0	0	0	0	0	73	0	0	0	0
Isar.10798	0	0	0	0	0	0	0,285714286	0,285714286	0	0	0	0	0	0	0	0,285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,428571428	0	1,714285714	0	0	0	0	0	0	0	0	0	13,14285714	0	0	0	0	0,285714286	0	37,85714286	0	0	0	0
Isar.10798	0	0	0	0	0	0	0,2	0,2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,4	0	0	0	0	0	0	0	0	0	0,6	0	0	0	0	0	0	11	0	0	0	0
Isar.10798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21,75	0	0	0	0
Isar.10804	0	0	0	0	0	0	0,489795918	2,040816327	0	0	0	0	0,081632653	0,081632653	0	0,163265306	0	0	0	0	0	0	0,244897959	0	0	0	0	0	0	0	0	0	1,469387755	0	4,979591837	0	0	0	0	0	0	0	0	0	0,244897959	0	0	0	0	0,897959183	0	5	0	0	0	0
Isar.10804	0	0,734693878	0	0	0	0	0	2,612244898	0	0	0	0	0,081632653	0,081632653	0	0,734693878	0	0	0	0	0	0	1,469387755	0	0	0	0	0	0,163265306	0,163265306	0	0	3,102040816	0,244897959	8,081632653	0	0	0	0	0	0	0	0	0	1,142857143	0	0	0	0	1,795918367	0	12	0	0	0	0
Isar.10908	0	0,761904762	0	0,095238095	0	0	1,333333333	1,714285714	0	0	0	0	0	0	0	0	0	0,095238095	0	0	0	0	0,095238095	0	0	0	0	0	0,095238095	2,952380952	0	0	0	0,095238095	9,047619048	0	0	0	0	0	0	0	0	0	0,285714285	0,095238095	0	0	0	1,047619047	0	1	0	0	0	0
Isar.10908	0	20,16	0	0,48	0	0	1,36	2	0	0	0	0	0	0	0	0,08	0	0,08	0,08	0	0	0	0,16	0	0	0	0	0	0,08	4	0	0	1,92	0,08	3,92	0	0	0	0	0	0	0,08	0	0	0,24	0	0	0	0	0,16	0	0,48	0	0	0	0
Isar.10908	0	8,333333333	0	0,111111111	0	0	12,77777778	18,11111112	0	0	0	0	0	0	0	0	0	0,222222222	0,666666666	0	0	0	0,111111111	0	0	0	0	0	5,666666667	1,888888889	0	0	2	0,111111111	36,22222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0
Isar.10988	0	21,44	0,08	0,96	0	0	0,08	2,96	0	0	0	0	0	0	0	0,08	0	0	0	0	0	0	0	0	0	0	0	0	0,16	11,36	0	0	0,24	1,12	10,24	0	0	0	0	0	0	0,08	0	0	1,28	0	0,16	0	0	25,04	0	0	0	0	0	0
Isar.10988	0	15,52	0	4,96	0	0	0	2,32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5,44	0	0	0	0,88	0	0	0	0	0	0	0	0,4	0	0	0,56	0	0	0	0	0,4	0	0	0	0	0	0
Isar.10988	0	5,52	0,24	0,72	0,08	0	0	1,52	0	0	0	0	0	0	0	0,08	0	0	0,08	0	0	0	0	0	0	0	0	0	0,72	3,84	0	0	1,52	0,72	1,28	0	0	0	0	0	0	0,08	0,32	0	0,48	0	0	0	0	1,28	0	0	0	0	0	0
Isar.10988	0,074074074	32,07407408	0,074074074	0	0	0	0,074074074	5,703703703	0	0	0	0	0,296296296	0,296296296	0	0	0	0,074074074	0	0	0	0	0	0	0	0	0	0	0,37037037	14,59259259	0	0	0,37037037	0,222222222	4,814814815	0	0	0	0	0	0,074074074	0	0,148148148	0	0,592592592	0	0	0,074074074	0	7,259259259	0	0	0	0	0	0
Isar.10988	0	124,4852941	0	1,25	0	0	1,544117647	115,6617647	0	0	0	0	0,073529412	0,073529412	0	0,294117647	0	0	0,220588235	0	0	0	0	0	0	0	0	0	0,220588235	9,338235294	0	0	0,073529412	0,661764706	34,48529412	0	0	0	0	0	0	0	0	0	1,25	0	0	0	0,073529412	30,66176471	0	0,588235294	0	0	0	0
Isar.11240	0,1	91,4	0	1,4	0	0	1,1	9,6	0	0	0	0	1,4	1,4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,1	3,9	0	0	0	0,2	0,5	0	0	0	0	0	0	0,7	0,5	0	0	0	0	0	0,1	8,4	0	0	0	0	0	0
Isar.11240	0	30,7	0	1,5	0	0	0,3	30,2	0	0	0	0	0,6	0,6	0	0,8	0	0	0,2	0	0	0	0	0	0	0	0	0	1,4	3,2	0	0	0	0,4	0,6	0	0	0	0	0	0	0	0,2	0	0	0	0	0	0	17,1	0	0	0	0	0	0
Isar.11444	0,965517241	0,068965517	63,24137931	5,103448276	0	0	0,137931034	19,24137931	0	0	0	0	1,931034483	1,931034483	0	0,965517241	0	0	0	0	0	0	0	0	0	0	0	1,379310345	1,310344828	0,551724138	0	0	0	6,413793103	0	0	0	0	0	0	0	33,51724138	0	0	0,068965517	0	0	0	1,034482759	12,48275862	0	0	0	1,24137931	0	0,068965517
Isar.11446	0	0,266666667	10,4	13,06666667	0	0	0	4,600000001	0	0	0	0	2,733333333	2,733333333	0	0,200000001	0	0	0,266666666	0	0,666666667	0	0	0	0	0	0	1,2	4,266666667	2,066666667	0	0	0	18,13333333	0	0	1,133333333	0	1,666666666	0	0,066666667	5,199999999	0	0	0	0	0,133333334	0	1,333333333	16,6	0	0	0	0	0	0,266666667
Isar.105522	0,16064257	0	41,124498	13,41365462	0,080321285	0	0	0	0,16064257	0	0	0	0,080321285	0,080321285	0,16064257	0	0	0	0,32128514	0	0,321285141	0	0	0	0	0	0	0,16064257	0,080321285	0	0	0	0	37,42971888	0	0	0	0	0,16064257	0	0	53,89558233	0	0	0	0	0	0	0,883534136	8,674698794	0	0	0	0	0	0
Isar.105522	0	0,080321285	21,28514057	12,69076305	0,16064257	0	0	0,080321285	0,080321285	0	0	0	0,722891566	0,722891566	0,080321285	0,481927711	0	0	0	0	0,16064257	0	0	0	0	0	0	0,401606425	0	0	0	0	0	11,08433735	0	0	0	0	0	0	0	65,86345381	0	0	0	0	0	0	0,16064257	5,381526104	0	0	0	0	0	0
Isar.105522	1,044176706	0	92,20883534	12,04819277	0	0	0	0,32128514	0	0	0	0	0,16064257	0,16064257	0,562248996	0,722891566	0	0	0,883534136	0	0	0	0	0	0	0	0	0,401606426	0	0	0	0	0	17,02811245	0	0	0	0	0	0	0	73,41365462	0	0	0	0	0	0	3,293172691	12,28915663	0	0	0,080321285	0	0	0
Isar.105522	0,933333333	0	13,53333333	7,133333333	0,133333334	0	0	0	0	0	0	0	0	0	0,066666667	1,066666667	0	0	0,066666667	0	0	0	0	0	0	0	0	0	0,666666666	0	0	0	0	20,33333334	0	0	0	0	0	0	0,266666667	3,866666667	0	0	0	0	0,133333333	0	0,066666667	2,533333333	0	0	0	0	0	0
Isar.105522	2,333333333	0	167,5333333	13	0	0	0	0,266666667	0	0	0	0	0,133333333	0,133333333	0	1	0	0	0	0	0,066666667	0	0	0	0	0	0	1,666666667	0,866666667	0	0	0	0	10	0	0	0	0,066666667	0	0	0	3	0	0	0	0	0,266666667	0	0,133333333	5,666666667	0	0	0	0	0	0
Isen.105694	0,25	0	130,625	0,125	0	0	0	0	0	0	0	0	0	0	0,125	0,25	0	0	0,375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,125	0	0	0	0	0	0	0	9,375	0	0	0,125	0	0	0	0	0,5	0	0	0,25	0	0	0
Isen.105694	0,375	0	44,75	0,125	0	0	0	0	0	0,75	0,75	0	0	0	0,125	0,125	0	0	1,75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,125	0	0	0	0	0	0	0	22,625	0	0	0	0	0	0	0	2,75	0	0	0	0	0	0
Itz.15763	0,8	0	21,6	2,8	0	0	0,2	3,5	0	0	0	0	0,5	0,5	0,1	1,5	0	0,1	23,2	0,3	0,6	0	0	0	0	0	0	0	5,1	0	0	0	0	1,1	0	0	0	0,3	0	0	0	22,6	0	0	0,4	0	0	0	0	17,4	0	0	0,3	0	0	0
Itz.15763	0	0	6,2	1,2	0	0	1,3	1,7	0	0	0	0	0	0	0,1	0,3	0	0,1	5	0	1,1	0	0	0	0	0	0	0	0,3	0	0	0	0	0,7	0	0	0	0	0	0	0	2,6	0	0	0,1	0	0	0	0	3	0	0	0,1	0	0	0
Itz.15763	0,2	0	2,7	0,5	0,1	0	0,2	0,6	0	0	0	0	0,2	0,2	0,3	1,8	0	0	5,6	0	0,8	0	0	0	0	0	0	0	1,7	0	0	0	0	2,4	0	0	0	0	0	0	0	5,8	0	0	0,2	0	0	0	0	3	0	0	0,1	0	0	0
Itz.15763	0	0	79,71428571	3,714285715	0	0	0,285714286	2,285714285	0	0	0	0	0	0	0	1,714285714	0	0,285714286	70,57142857	0	3,142857143	0	0	0	0	0	0	0	12	0	0	0	0	3,142857142	0	0	0	0	0	0	0	0,857142858	0	0	0	0	0	0	0	10	0	0	0	0	0	0
Itz.15763	0	0	59,8	1,6	0	0	0,8	1	0	0	0	0	0,8	0,8	0,6	0,8	0	0	55,6	0	0	0	0	0	0	0	0	0	9,2	0	0	0	0,2	5	0	0	0	3,4	0	0	0	13,2	0	0	0	0	0	0,6	0	16,4	0	0	1,8	0	0	0
Jachen.10782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,205882353	0	0	0	0	0	0	0	0	0	0	0	11,02941176	0	0	0	0	0	0	0,441176471	0	0	0	0
Kahl.22700	0	1,6	0	2	0	0	21,6	0	0	0	0	0	0	0	0	0	0	0,8	58,8	0	0	0	0	0	0	0	0	0	10,8	0	0	0	1,2	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	19,2	0	0	0	0	0	0
Kahl.22700	0	1,6	0	2,4	0	0	32,8	0	0	0	0	0	0	0	0	0	0	0,4	82,4	0	0	0	0	0	0	0	0	0	0	0	0	0	0,8	0	0	0	0	1,2	0	0	0	0	0	0	53,6	0	0	0	0	3,2	0	0	0	0	0	0
Kahl.22700	0	10	0	1,2	0	0	120	0	0	0	0	0	0	0	0	0	0	36	284	0	0	0	0	0	0	0	0	0	0	0	0	0	4,4	0	0	0	0	90	0	0	0	0,4	0	0	34	0,4	0	0	0	1,6	0	0	0	0	0	0
Kaibach.31127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kaibach.31127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kalterbach.11180	0	0,8	0	2	0	0	0	1,2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0
Kalterbach.11180	0	0,4	0	1,6	0	0	0	0	0	0,4	0,4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6,4	0	0	0	0	32	0	2	0	0	0	0
Kammlach.103191	0	70,75	1,5	0,25	0	0	1,25	10,25	0	0	0	0	0	0	0,25	0,25	0	2	1,75	0	0	0	0	0	0	0	0	0	3,5	0,75	0	0	0	10,5	0	0	0	0	0	0	0	1,25	0	0	1,5	0	0	0	0	12,25	0	2	0	0	0	0
Kammlach.103191	0	24,75	0,75	0	0	0	1	2,25	0	0	0	0	0	0	0,25	0	0	0	0,25	0	0	0	0	0	0	0	0	0	1,25	0	0	0	0	0,95	0	0	0	0	0	0	0	0,25	0	0	2,5	0	0	0	0	3	0	2	0	0	0	0
